DATEAPRECV,DCSTAT,KEYVAL,OBJECTID,PROPOSAL,REFVAL,PROPNO,CREATEDBY,MODIFIEDBY,DATE_CREATED,DATE_MODIFIED,STATUS,TRANSACTION_TYPE,SYMBOL,MAP_AREA,X,Y,DECSN,OFFCODE,DCAPPTYP,DCAREATM,DATEAPVAL,MAP_X,MAP_Y,LATITUDE,LONGITUDE,SE_ANNO_CAD_DATA,DCPREAPP
2025/12/11 00:00:00+00,PCO,T747QDSJI7M00,12651349,External alterations to include the replacement doors to front entrance,25/02480/LBC,000KBASJBU000,lharrisonDC2,lharrisonDC2,2025/12/12 12:55:59+00,2025/12/12 12:55:59+00,1,NONE,1,785.24158893,459659,447789,,TSCARS,LBC,WEST,2025/12/12 00:00:00+00,459658.50288637,447789.42679447,53.9228147637674,-1.09305298958111,,F
2025/12/12 00:00:00+00,PCO,T75LB1SJI8400,12651350,External alterations to include timber framing repairs and provision of new structural supports to jettied first-floor gable wall,25/02487/LBC,001VQISJBU000,lharrisonDC2,lharrisonDC2,2025/12/12 13:06:14+00,2025/12/12 13:06:14+00,1,NONE,1,117.87800987,460841,451528,,ADOWNE,LBC,EAST,2025/12/15 00:00:00+00,460841.01537736,451527.8031723,53.95627266635,-1.07430593933616,,F
2025/12/12 00:00:00+00,PCO,T75CZESJI7V00,12651351,"Change of use from residential (use class C3) to short term holiday let (Sui Generis), single storey rear extension, installation of 3no. dormers and and 1no. window",25/02482/FUL,001ZU2SJBU000,lharrisonDC2,lharrisonDC2,2025/12/12 13:49:03+00,2025/12/12 13:49:03+00,1,NONE,1,163.51822057,459512,451231,,TSCARS,FUL,WEST,2025/12/15 00:00:00+00,459512.16354157,451230.51490166,53.9537553219093,-1.09461191844195,,F
2025/12/12 00:00:00+00,PCO,T75CZESJI7W00,12651352,"Internal and external alterations to include the change of use from residential (use class C3) to short term holiday let (Sui Generis), single storey rear extension, installation of 3no. dormers, 1no. window, restoration of oak beams and fireplaces, removal of skirting/architrave, security bars and chimney breast and reorganisation of internal layout",25/02483/LBC,001ZU2SJBU000,lharrisonDC2,lharrisonDC2,2025/12/12 14:00:24+00,2025/12/12 14:00:24+00,1,NONE,1,162.45471825,459512,451231,,TSCARS,LBC,WEST,2025/12/15 00:00:00+00,459512.13420433,451230.58994944,53.9537559997013,-1.09461235082937,,F
2025/12/02 00:00:00+00,NOB,T75WHDSJ0GB00,12651353,Removal of lateral branch adjacent to path of 1no. Conifer - tree in a Conservation Area,25/02489/TCA,00103CSJBU000,lharrisonDC2,lharrisonDC2,2025/12/12 15:06:39+00,2025/12/12 15:06:39+00,1,NONE,1,365.6158702,460908,455147,NOB,MSTUBB,TCA,GREEN,2025/12/02 00:00:00+00,460908.47233235,455146.5140224,53.9887843437199,-1.07255640311788,,F
2025/08/20 00:00:00+00,NOB,T1AMVHSJGJG00,12651354,"Fell 1no. Cherry (T1)- Crown lift 2no. Walnut trees (T2, T3) and 1no. Whitebeam (T4)  - trees in a conservation area",25/01654/TCA,0017QCSJBU000,gmitchDC2,gmitchDC2,2025/08/29 09:01:45+00,2025/08/29 09:01:45+00,1,NONE,1,152.59899816,459834,451317,NOB,MSTUBB,TCA,GREEN,2025/08/20 00:00:00+00,459834.27109633,451317.1541169,53.9544968363484,-1.08968721115757,,F
2025/08/29 00:00:00+00,HAPP,T1QU5DSJGNH00,12651355,Single storey side and rear extension,25/01701/FUL,002E4HSJBU000,nfirbyDC2,nfirbyDC2,2025/08/29 10:22:05+00,2025/08/29 10:22:05+00,1,NONE,1,164.9210875,460065,458114,HAPP,LWARSA,FUL,WEST,2025/09/01 00:00:00+00,460064.63985016,458114.07855986,54.0155509476733,-1.08483945761007,,F
2025/08/28 00:00:00+00,PCO,T1PGHXSJGMW00,12651356,"Reserved matters application for layout, scale, design / external appearance and landscaping for Phase 1, comprising strategic green infrastructure, landscaping and strategic drainage infrastructure, pursuant to Conditions 1, 5 and 9 of permission reference 23/02302/FUL (amendment to Outline Masterplan permission 15/00534/OUT) as amended by NMA permission 24/02327/NONMAT, together with details of previously approved Main Street access (Phase 1) and details of Plantation Drive access",25/01693/REMM,000QIFSJBU000,lharrisonDC2,lharrisonDC2,2025/08/29 10:40:09+00,2025/08/29 10:40:09+00,1,NONE,1,102262.75398923,457504,453094,,JKENYO,REMM,WEST,2025/08/29 00:00:00+00,457504.35239274,453093.77616168,53.9707264055793,-1.12485336892462,,F
2025/08/28 00:00:00+00,PER,T1POI2SJGN700,12651357,Change of use of Flat 7 from residential (use class C3) to occasional commercial storage (use class B8),25/01698/FUL,0011A0SJBU000,lharrisonDC2,lharrisonDC2,2025/08/29 10:58:50+00,2025/08/29 10:58:50+00,1,NONE,1,779.55021343,460277,452010,PER,ADOWNE,FUL,EAST,2025/08/28 00:00:00+00,460276.77959565,452010.41028949,53.9606755631057,-1.08280818047811,,F
2025/08/29 00:00:00+00,OBJ,T1R62PSJ0GB00,12651358,Notification for the following equipment- Proposed Upgrade of the existing Roof Top installation,25/01703/TCNOT,001WU2SJBU000,lharrisonDC2,lharrisonDC2,2025/08/29 11:23:07+00,2025/08/29 11:23:07+00,1,NONE,1,4.69114598,460248,451667,OBJ,KSTRET,TCNOT,EAST,2025/08/29 00:00:00+00,460248.01513584,451666.72285577,53.9575903394346,-1.0833142604043,,F
2025/06/19 00:00:00+00,NOB,SY3KESSJFNR00,12651359,Crown reduce 1no. Silver Birch up to 12 ft (3.66m)  - tree in a conservation area,25/01226/TCA,001Z24SJBU000,lharrisonDC2,lharrisonDC2,2025/06/19 14:43:51+00,2025/06/19 14:43:51+00,1,NONE,1,1.95072161,456976,456388,NOB,MSTUBB,TCA,GREEN,2025/06/19 00:00:00+00,456976.3355,456387.7359375,54.0003863740281,-1.13228687873205,,F
2025/06/25 00:00:00+00,PER,SYF5VISJFRL00,12651360,"Non-material amendment to permitted application 24/00474/FUL for changes to the masonry pier, alterations to fenestration, reduce size of ventilation louvres and alterations to solar PV layout",25/01291/NONMAT,0013NYSJBU000,lharrisonDC2,lharrisonDC2,2025/06/26 09:15:41+00,2025/06/26 09:15:41+00,1,NONE,1,5640.684828,463861,452017,PER,SP,NONMAT,EAST,2025/06/25 00:00:00+00,463861.28611018,452017.42226606,53.9603092791757,-1.02818358911438,,F
2025/06/23 00:00:00+00,LBC,SYBBAMSJ0GB00,12651361,Internal works to include replacement sink,25/01276/LBC,O6LIB5SJ05Y00,lharrisonDC2,lharrisonDC2,2025/06/26 09:25:21+00,2025/06/26 09:25:21+00,1,NONE,1,344.48939686,460425,451921,LBC,PE,LBC,EAST,2025/06/27 00:00:00+00,460425.3026641,451920.62360133,53.9598513956033,-1.08056260855739,,F
2025/06/25 00:00:00+00,PER,SYGINQSJ0GB00,12651362,"External works to include replacement 1no. roof light, installation of 1no. roof light and replacement windows to South-East elevation - retrospective",25/01294/LBC,0007NDSJBU000,lharrisonDC2,lharrisonDC2,2025/06/26 09:44:32+00,2025/06/26 09:44:32+00,1,NONE,1,238.82498045,460157,452238,PER,PE,LBC,EAST,2025/07/01 00:00:00+00,460156.84737453,452237.83028903,53.962733221093,-1.08459104847767,,F
2025/06/25 00:00:00+00,PER,SYF5ULSJFRI00,12651363,Erection of a single storey outbuilding for the use of a dance studio (mixed use Class C2 and E),25/01290/FUL,0008PHSJBU000,lharrisonDC2,lharrisonDC2,2025/06/26 10:01:58+00,2025/06/26 10:01:58+00,1,NONE,1,616.13794828,459153,451093,PER,CWRIGH,FUL,WEST,2025/07/02 00:00:00+00,459152.76941225,451092.74284975,53.9525583494105,-1.10011444803486,,F
2025/06/24 00:00:00+00,NOC,SYGOO3SJ0GB00,12651364,Up to 4m crown reduction of  T1 Oak and up to 2m crown reduction of T2 Oak - trees protected by Tree Preservation Order 117/1988,25/01296/TPO,001C4JSJBU000,lharrisonDC2,lharrisonDC2,2025/06/26 11:50:06+00,2025/06/26 11:50:06+00,1,NONE,1,310.986,461436,454081,NOC,MSTUBB,TPO,GREEN,2025/06/24 00:00:00+00,461436.0080205,454080.93670484,53.9791462281907,-1.06472648133802,,F
2025/06/24 00:00:00+00,NOB,SYCM6OSJFQR00,12651365,Fell 1no. (dead) Ash and crown lift all other trees marked on plan up to 4m above ground level- trees in a conservation area,25/01282/TCA,0003G1SJBU000,lharrisonDC2,lharrisonDC2,2025/06/26 12:32:49+00,2025/06/26 12:32:49+00,1,NONE,1,6024.50518722,458957,449646,NOB,MSTUBB,TCA,GREEN,2025/06/24 00:00:00+00,458956.76419103,449646.05139581,53.9395797937477,-1.10337958725209,,F
2025/06/26 00:00:00+00,NOB,SYGRCDSJ0GB00,12651366,Notification under section 5 of The Electronic Communications Code (Conditions and Restrictions) Regulations 2003 for the following equipment- 1no. 10m high pole adjacent to 14 The Reeves,25/01298/TCNOT,HPY0V1SJ10002,lharrisonDC2,lharrisonDC2,2025/06/26 12:46:24+00,2025/06/26 12:46:24+00,1,NONE,1,4.35160975,457035,450387,NOB,JKENYO,TCNOT,WEST,2025/06/26 00:00:00+00,457035.19727388,450387.30196667,53.9464560383382,-1.13250951624021,,F
2025/08/06 00:00:00+00,NOB,T1C5LTSJ0GB00,12651367,Fell 1no. Christmas tree (rear garden) - tree in a conservation area,25/01656/TCA,000L8YSJBU000,lharrisonDC2,lharrisonDC2,2025/08/21 08:49:12+00,2025/08/21 08:49:12+00,1,NONE,1,636.03939686,463451,460841,NOB,MSTUBB,TCA,GREEN,2025/08/06 00:00:00+00,463450.96889283,460841.33912583,54.0396546738154,-1.0325998136498,,F
2025/08/08 00:00:00+00,NOB,T0ON82SJGDY00,12651368,Fell 1no. Eucalyptus and crown reduce 1no. Silver Birch by up to 2m - trees in a conservation area,25/01585/TCA,HNGP2YSJ20000,lharrisonDC2,lharrisonDC2,2025/08/21 09:01:06+00,2025/08/21 09:01:06+00,1,NONE,1,6.94006728,462365,450182,NOB,MSTUBB,TCA,GREEN,2025/08/08 00:00:00+00,462365.272,450181.8665625,53.9439962654637,-1.05135509792726,,F
2025/08/11 00:00:00+00,REF,T0TI7NSJGEH00,12651369,Fell 1no. Ash tree protected by Tree Preservation Order CYC 201,25/01589/TPO,000A0WSJBU000,lharrisonDC2,lharrisonDC2,2025/08/21 09:12:05+00,2025/08/21 09:12:05+00,1,NONE,1,19.50721614,466709,452297,REF,MSTUBB,TPO,GREEN,2025/08/11 00:00:00+00,466709.10029753,452297.14558257,53.9624641892846,-.984726583679264,,F
2025/08/11 00:00:00+00,NOB,T0TYV4SJGEQ00,12651370,Fell 2no. Yew - trees in a conservation area,25/01595/TCA,000UPSSJBU000,lharrisonDC2,lharrisonDC2,2025/08/21 10:59:18+00,2025/08/21 10:59:18+00,1,NONE,1,15.90588393,466658,452400,NOB,MSTUBB,TCA,GREEN,2025/08/11 00:00:00+00,466658.20109139,452400.35311038,53.9633981931914,-.985479724905633,,F
2025/06/26 00:00:00+00,REF,SYH0NFSJFS600,12651371,Certificate of lawful development for works to form an external platform and decking area and use as a single dwellinghouse (use Class C3),25/01301/CLD,HTWL1LSJ50000,lharrisonDC2,lharrisonDC2,2025/06/27 08:49:00+00,2025/06/27 08:49:00+00,1,NONE,1,883.6561,454098,447207,REF,CWRIGH,CLD,WEST,2025/08/18 00:00:00+00,454097.64261202,447207.47003146,53.9181941737091,-1.17782208667045,,F
2025/06/27 00:00:00+00,REF,SYI65DSJFSG00,12651372,Outline application for erection of 1no. detached dwelling with access to be considered and all other matters reserved,25/01304/OUT,0001UESJBU000,lharrisonDC2,lharrisonDC2,2025/06/27 09:24:55+00,2025/06/27 09:24:55+00,1,NONE,1,374.04051686,457887,449829,REF,EPOT,OUT,WEST,2025/06/30 00:00:00+00,457887.19541,449829.07722304,53.9413450527197,-1.119635916024,,F
2025/06/26 00:00:00+00,PER,SYH0O4SJFS900,12651373,New pitched roof to detached double garage,25/01302/FUL,0023M8SJBU000,lharrisonDC2,lharrisonDC2,2025/06/27 09:38:41+00,2025/06/27 09:38:41+00,1,NONE,1,3397.93182372,459148,453222,PER,TSCARS,FUL,WEST,2025/06/27 00:00:00+00,459148.3452696,453222.32427694,53.9716965471629,-1.09976970700097,,F
2025/06/26 00:00:00+00,PER,SYH0O4SJFSA00,12651374,External alterations to include new pitched roof to detached double garage,25/01303/LBC,0023M8SJBU000,lharrisonDC2,lharrisonDC2,2025/06/27 09:46:08+00,2025/06/27 09:46:08+00,1,NONE,1,3373.1323896,459148,453222,PER,TSCARS,LBC,WEST,2025/06/27 00:00:00+00,459148.48211937,453222.42297125,53.9716974184641,-1.09976760189321,,F
2025/06/27 00:00:00+00,HAPP,SYIC6VSJ0GB00,12651375,Single storey rear extension and new window openings to side elevations,25/01305/FUL,JDGFQ8SJ35000,gmitchDC2,gmitchDC2,2025/06/27 10:46:46+00,2025/06/27 10:46:46+00,1,NONE,1,1466.65601998,462544,460272,HAPP,AGALLI,FUL,EAST,2025/07/03 00:00:00+00,462544.0996845,460272.21869933,54.0346509161977,-1.04656251725907,,F
2025/06/26 00:00:00+00,HAPP,SYGBHWSJFRS00,12651376,Single storey side extension,25/01293/FUL,001PN5SJBU000,lharrisonDC2,lharrisonDC2,2025/06/27 11:16:47+00,2025/06/27 11:16:47+00,1,NONE,1,233.9829,462373,452355,HAPP,KSTRET,FUL,EAST,2025/07/16 00:00:00+00,462373.37061898,452355.19768022,53.9635259031951,-1.05078836799592,,F
2025/06/27 00:00:00+00,WDN,SYIEINSJFSN00,12651377,Change of use from dwelling (use class C3) to a short term holiday let (Sui Generis),25/01308/FUL,O22VQHSJ05Y00,lharrisonDC2,lharrisonDC2,2025/06/27 11:28:58+00,2025/06/27 11:28:58+00,1,NONE,1,3649.10644482,462097,455483,WDN,KSTRET,FUL,EAST,2025/09/17 00:00:00+00,462096.65555746,455482.51972696,53.9916626927047,-1.05436937986284,,F
2025/06/27 00:00:00+00,PER,SYIEJ9SJFSP00,12651378,Variation of condition 2 of permitted application 25/00133/LBC  to increase the number of solar panels from 48no. to 72no.,25/01309/LBC,KNA4X8SJ05Y00,lharrisonDC2,lharrisonDC2,2025/06/27 11:50:51+00,2025/06/27 11:50:51+00,1,NONE,1,1399.15074182,457534,451343,PER,TSCARS,LBC,WEST,2025/07/16 00:00:00+00,457534.09074123,451343.00075237,53.9549894860686,-1.12472966079486,,F
2025/06/27 00:00:00+00,PER,SYIEI4SJFSK00,12651379,Replacement of an existing rear roller shutter with glazed curtain walling system and double doors,25/01307/FUL,00140XSJBU000,lharrisonDC2,lharrisonDC2,2025/06/27 12:02:04+00,2025/06/27 12:06:14+00,1,NONE,1,3455.24186245,455830,452866,PER,CWRIGH,FUL,WEST,2025/06/30 00:00:00+00,455829.91256675,452865.74258631,53.968860257705,-1.15041818620205,,F
2025/06/27 00:00:00+00,HAPP,SYIL3ISJ0GB00,12651380,Erection of detached annexe building to side,25/01311/FUL,002BDWSJBU000,lharrisonDC2,lharrisonDC2,2025/06/27 12:32:36+00,2025/06/27 12:32:36+00,1,NONE,1,510.9636,457438,449234,HAPP,SFRANC,FUL,WEST,2025/07/17 00:00:00+00,457438.25682258,449234.02405534,53.9360473978695,-1.12658581814282,,F
2025/06/27 00:00:00+00,HAPP,SYIEJISJFSR00,12651381,Roof and elevational alterations to detached garage to provide accommodation ancillary to the dwellinghouse,25/01310/FUL,001VT2SJBU000,lharrisonDC2,lharrisonDC2,2025/06/27 13:11:00+00,2025/06/27 13:11:00+00,1,NONE,1,2112.024714,458141,446857,HAPP,SFRANC,FUL,WEST,2025/06/30 00:00:00+00,458141.02037684,446856.63684547,53.9146042652531,-1.11633394822852,,F
2025/06/27 00:00:00+00,CER,SYIMUXSJFSZ00,12651382,Certificate of lawfulness for proposed development of a single storey rear extension,25/01312/CPD,001U10SJBU000,lharrisonDC2,lharrisonDC2,2025/06/27 14:07:10+00,2025/06/27 14:07:10+00,1,NONE,1,5397.2722558,460890,448439,CER,PE,CPD,EAST,2025/06/30 00:00:00+00,460889.95751018,448439.19408848,53.9285109400596,-1.07417484786223,,F
2025/08/29 00:00:00+00,PER,T1QU64SJGNL00,12651383,Non-material amendment to permitted application 25/00707/FUL to retain existing front door and reduce the size of one proposed window,25/01702/NONMAT,00023USJBU000,lharrisonDC2,lharrisonDC2,2025/08/29 11:42:51+00,2025/08/29 11:42:51+00,1,NONE,1,138.55283858,461059,453091,PER,SJ,NONMAT,EAST,2025/08/29 00:00:00+00,461058.90288728,453090.59438339,53.9702911065826,-1.07067367677339,,F
2025/08/29 00:00:00+00,PER,T1RAU2SJGNP00,12651384,Erection of apartment block comprising 6no. apartments and community hub building (revised scheme),25/01704/FUL,SGCQ4FSJ01C00,lharrisonDC2,lharrisonDC2,2025/08/29 14:56:19+00,2025/08/29 14:56:19+00,1,NONE,1,503.80517562,457600,450937,PER,EPOT,FUL,WEST,2025/09/01 00:00:00+00,457600.20094826,450936.72302659,53.951331061434,-1.12379886688562,,F
2025/08/29 00:00:00+00,NOB,T1RHCISJ0GB00,12651385,"Notification under section 5 of The Electronic Communications Code (Conditions and Restrictions) Regulations 2003 for the following equipment: proposed installation of 20m monopole, 6no. antennas, 15no. ERS, 2no. dished and 2no. cabinets",25/01707/TCNOT,HPY0U7SJ10180,lharrisonDC2,lharrisonDC2,2025/08/29 15:38:08+00,2025/08/29 15:38:08+00,1,NONE,1,47.8667875,461018,450367,NOB,SJ,TCNOT,EAST,2025/08/29 00:00:00+00,461017.78763887,450367.30104239,53.9458229840587,-1.07184397519367,,F
2025/09/15 00:00:00+00,HAPP,T2MBKWSJGUF00,12651386,"Two storey side extension, single storey rear extension and raised deck to rear",25/01792/FUL,001E5ESJBU000,lharrisonDC2,lharrisonDC2,2025/09/15 09:19:52+00,2025/09/15 09:19:52+00,1,NONE,1,389.17785,462087,452541,HAPP,KSTRET,FUL,EAST,2025/09/30 00:00:00+00,462087.15637909,452540.68371323,53.9652271413849,-1.05511252194233,,F
2025/09/12 00:00:00+00,PER,T2HGGVSJGTZ00,12651387,Construction of a new substation and switch station,25/01788/FUL,ICZHM2SJ20000,lharrisonDC2,lharrisonDC2,2025/09/15 09:32:36+00,2025/09/15 09:32:36+00,1,NONE,1,31.43695859,467746,447639,PER,SJ,FUL,EAST,2025/10/02 00:00:00+00,467745.96917304,447638.78629922,53.920468319362,-.969957267847207,,F
2025/09/15 00:00:00+00,PER,T2MBLHSJGUJ00,12651388,Non-material amendment to permitted application 25/00998/FUL to widen the proposed rear extension,25/01794/NONMAT,002C6JSJBU000,lharrisonDC2,lharrisonDC2,2025/09/15 09:45:21+00,2025/09/15 09:45:21+00,1,NONE,1,166.98385,457090,452290,PER,CWRIGH,NONMAT,WEST,2025/09/15 00:00:00+00,457090.04643976,452289.79526078,53.9635471120731,-1.13131874277897,,F
2025/09/12 00:00:00+00,PER,T2H8C1SJGTW00,12651389,Variation of condition 2 of permitted application 23/00421/LBC to alter the approved plans and elevations,25/01785/LBC,0024GYSJBU000,lharrisonDC2,lharrisonDC2,2025/09/15 09:56:46+00,2025/09/15 09:56:46+00,1,NONE,1,1186.19251482,460146,451890,PER,LTOOLA,LBC,EAST,2025/09/15 00:00:00+00,460145.57726227,451889.57384651,53.9596049010388,-1.08483133490609,,F
2025/09/15 00:00:00+00,HAPP,T2MBIKSJGU800,12651390,Variation of condition 2 of permitted application 22/00612/FUL to alter the approved plans and elevations,25/01790/FUL,000759SJBU000,lharrisonDC2,lharrisonDC2,2025/09/15 10:30:03+00,2025/09/15 10:30:03+00,1,NONE,1,155.80265,460151,452495,HAPP,ADOWNE,FUL,EAST,2025/09/16 00:00:00+00,460151.27015571,452495.12160017,53.9650460316472,-1.08462539719002,,F
2025/09/15 00:00:00+00,PCO,T2MBK2SJGUD00,12651391,Erection of 1no. dwelling following demolition of garage,25/01791/FUL,PJ5JQWSJ05Y00,lharrisonDC2,lharrisonDC2,2025/09/15 10:36:56+00,2025/09/15 10:36:56+00,1,NONE,1,166.975,460822,453559,,ADOWNE,FUL,EAST,2025/09/16 00:00:00+00,460822.15643573,453559.29217383,53.9745309153196,-1.07418890728119,,F
2025/09/15 00:00:00+00,PCO,T2MBMNSJGUN00,12651392,"Single storey side/rear extensions, hip to gable roof extensions, dormer to rear and rooflights to front roofslope",25/01796/FUL,001HS3SJBU000,lharrisonDC2,lharrisonDC2,2025/09/15 11:37:57+00,2025/09/15 11:37:57+00,1,NONE,1,278.3765,461411,449444,,KSTRET,FUL,EAST,2025/09/16 00:00:00+00,461410.51656406,449444.22555192,53.9374813645478,-1.06604664532009,,F
2025/09/15 00:00:00+00,HAPP,T2MJUNSJGUV00,12651393,Single storey rear extension and dormer roof extension to rear,25/01799/FUL,0018PKSJBU000,nfirbyDC2,nfirbyDC2,2025/09/15 11:44:11+00,2025/09/15 11:44:11+00,1,NONE,1,107.6025,459618,452252,HAPP,LWARSA,FUL,WEST,2025/09/16 00:00:00+00,459617.73782967,452252.01302885,53.9629229732212,-1.09280412624319,,F
2025/09/15 00:00:00+00,PCO,T2MBLBSJGUH00,12651394,Change of use to ground floor from public house (sui generis) to cafe (Class E),25/01793/FUL,001NU3SJBU000,lharrisonDC2,lharrisonDC2,2025/09/15 12:18:18+00,2025/09/15 12:18:18+00,1,NONE,1,285.97901874,459990,451239,,SP,FUL,WEST,2025/10/21 00:00:00+00,459990.08393202,451239.24787347,53.953778718434,-1.08732843246426,,F
2025/09/15 00:00:00+00,PER,T2MBLSSJGUL00,12651395,Variation of condition 2 of permitted application 21/00024/FUL to alter the approved plans and elevations,25/01795/FUL,HZT2JXSJ20000,lharrisonDC2,lharrisonDC2,2025/09/15 12:58:02+00,2025/09/15 12:58:02+00,1,NONE,1,25936.87230904,460812,454818,PER,AGALLI,FUL,EAST,2025/09/16 00:00:00+00,460812.14231192,454817.77102782,53.9858414197693,-1.07409086441465,,F
2025/09/15 00:00:00+00,PER,T2MJTTSJGUS00,12651396,"Installation of new shopfront, louvre to plant room and ventilation system",25/01798/FUL,000L24SJBU000,lharrisonDC2,lharrisonDC2,2025/09/15 13:22:11+00,2025/09/15 13:22:11+00,1,NONE,1,5173.14592906,460808,458172,PER,CWRIGH,FUL,WEST,2025/09/16 00:00:00+00,460807.65768528,458172.32800704,54.0159875874572,-1.07349020616234,,F
2025/06/26 00:00:00+00,INVNOD,SYGTWASJ0GB00,12651397,Notification under section 5 of The Electronic Communications Code (Conditions and Restrictions) Regulations 2003 for the following equipment- 1no. 10m pole adjacent to 43 Thoresby Road,25/01300/TCNOT,HPY0V1SJ10080,lharrisonDC2,lharrisonDC2,2025/06/26 13:45:04+00,2025/06/26 13:45:04+00,1,NONE,1,5.1018873,456895,450334,INVNOD,KPIASE,TCNOT,WEST,,456895.28586247,450334.02263406,53.9459926008823,-1.13465082096161,,F
2025/06/26 00:00:00+00,PER,SYGS5CSJFS000,12651398,"Variation of conditions 2, 3, 4, 7, 10, 11 and 26 of permitted application 20/00089/FUL to alter the approved plans and elevations, alter the approved materials, reduction in height of boundary treatments to maintain enclosure and protection of the landscaped area, alterations to approved cycle store and reduction of external lighting",25/01299/FUL,0027U6SJBU000,lharrisonDC2,lharrisonDC2,2025/06/26 14:10:08+00,2025/06/26 14:10:08+00,1,NONE,1,2026.71176385,462270,455636,PER,ADOWNE,FUL,EAST,2025/06/26 00:00:00+00,462270.23703609,455636.18051345,53.9930227037269,-1.05169088525129,,F
2025/06/25 00:00:00+00,WDN,SYF5VYSJFRN00,12651399,Single storey rear extension and dormers to side roofslopes,25/01292/FUL,000FXXSJBU000,lharrisonDC2,lharrisonDC2,2025/06/26 14:58:14+00,2025/06/26 14:58:14+00,1,NONE,1,433.96717243,463070,460779,WDN,AGALLI,FUL,EAST,2025/06/26 00:00:00+00,463069.50685478,460778.74072901,54.0391388429791,-1.03843678241183,,F
